Item ID,translated_item_name,category
3263831000017363035,XT5H 400 Ekip Dip LS/I In=320 3p F F,Electrical & Lighting
3263831000017363051,XT6S 800 Ekip Dip LS/I In=800 4p F F,Electrical & Lighting
3263831000017363059,KIT W MP XT4 3p,Tools & Hardware
3263831000017363067,XT1S 160 TMD 100-1000 3p F F,Electrical & Lighting
3263831000017363075,XT4 W FP 3p EF,Electrical & Lighting
3263831000017363083,XT6 W FP 800A 3p EF EF IEC/UL,Electrical & Lighting
3263831000017363091,XT5N 400 Ekip Dip LS/I In=400 3p F F,Electrical & Lighting
3263831000017363099,XT1N 160 TMD 63-630 3p F F,Electrical & Lighting
3263831000017363107,XT3N 250 TMD 160-1600 3p F F,Metals & Steel
3263831000017363115,XT1C 160 TMD 50-500 3p F F,Electrical & Lighting
3263831000017363123,S201-C32,Construction Materials
3263831000017363131,DSE201 M C20 AC30 - N Black,Electrical & Lighting
3263831000017363139,XT1B 160 TMD 50-500 3p F F,Tools & Hardware
3263831000017363147,XT2N 160 TMA 125-1250 3p F F,Electrical & Lighting
3263831000017363155,XT2N 160 TMG 50-200 3p F F,Electrical & Lighting
3263831000017363163,XT2N 160 TMG 125-375 3p F F,Construction Materials
3263831000017363171,XT4N 160 Ekip LS/I In=100A 3p F F,Electrical & Lighting
3263831000017363179,XT5N 400 Ekip Dip LS/I In=400 3p F F,Tools & Hardware
3263831000017363187,SH201-C6,Construction Materials
3263831000017363195,E2.2S 2500 Ekip Dip LSI 3p WMP,Construction Materials
3263831000017368003,"Iron Arm, Saudi SABIC, 14 mm * 12 m",Metals & Steel
3263831000017368005,"Iron, a Saudi, SABIC reinforcement, 16 mm * 12 m",Metals & Steel
3263831000017408105,1.4*2000*1000 ml black sheet,Construction Materials
3263831000017408113,Black sheet mm 9.8*2440*1220,Metals & Steel
3263831000017408121,Black Black 1000*2000*3.8 mm,Tools & Hardware
3263831000017408107,Black sheet mm 1.4*2440*1220,Construction Materials
3263831000017408115,Black sheet mm 5.8*2440*1220,Construction Materials
3263831000017408123,Black Black 1000*2000*1.70 mm,Metals & Steel
3263831000017408103,Black Black Mm 1.7*2440*1220,Construction Materials
3263831000017408111,Black sheet 1500*3000*2.8 ml,Construction Materials
3263831000017408119,Black sheet 1500*3000*5.80 mm,Construction Materials
3263831000017408127,Black sheet 1500*3000*1.80 mm,Construction Materials
3263831000017408109,Black sheet mm 3.8*2440*1220,Safety & Fire Protection
3263831000017408117,Black sheet 1220*2440*7.80 mm,Construction Materials
3263831000017408125,Black Black 1000*2000*2.80 mm,Metals & Steel
3263831000017487022,Hadid of arms (incident);,Miscellaneous & Logistics
3263831000017487024,Model 8 mm 4 * 1.5 meters,Construction Materials
3263831000017600009,Saj Hadid Black 2000*6000 mm thickening 25 mm,Metals & Steel
3263831000017600017,Saj Hadid Black 2000*6000 mm thick 20 mm,Metals & Steel
3263831000017600011,Saj Hadid Black 1220*2440 mm thickening 9.8 mm,Construction Materials
3263831000017600019,Saj Hadid Black 1220*2440 mm thick 16 mm,Construction Materials
3263831000017600007,8 -inch mortar pipe * 8.18 mm * 12 m,Plumbing & HVAC
3263831000017600015,Monster Milm 10*6000 mm,Construction Materials
3263831000017600023,Saj Hadid Black 1220*2440 mm thick 5.8 mm,Metals & Steel
3263831000017600005,8 -inch pipe 6.35 mm * 12 m,Construction Materials
3263831000017600013,Mounts of Malmly 16 * 6000 mm,Construction Materials
3263831000017600021,Saj Hadid Black 1220*2440 mm thick 11.8 mm,Construction Materials
3263831000017742093,42.2 X 3.56 MM BPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000017742101,88.9 X 5.49 MM BPE WELDED PIPE BEVELED END SCH-40,Construction Materials
3263831000017742087,21.3 X 2.77 MM BPE WELDED PIPE PLAIN END SCH-40,Metals & Steel
3263831000017742095,48.3 X 3.68 MM BPE WELDED PIPE PLAIN END SCH-40,Metals & Steel
3263831000017742091,33.4 X 3.38 MM BPE WELDED PIPE PLAIN END SCH-40,Metals & Steel
3263831000017742099,73.0 X 5.16 MM BPE WELDED PIPE BEVELED END SCH-40,Construction Materials
3263831000017742089,26.7 X 2.87 MM BPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000017742097,60.3 X 3.91 MM BPE WELDED PIPE BEVELED END SCH-40,Metals & Steel
3263831000017859017,8 -inch mortar pipe * 4.78 mm * 12 m,Construction Materials
3263831000017859025,6 -inch mortar pipe * 4 mm * 6 m,Construction Materials
3263831000017859033,Saj Hadid Black 2000*6000 mm thick 20 mm,Construction Materials
3263831000017859041,Saj Hadid Black 1220*2440 mm thick 4.8 mm thick,Construction Materials
3263831000017859011,Pipe pipe 8 inches with a thickness of 9 mm * 12 m,Construction Materials
3263831000017859019,6 -inch pipe of 9.53 mm * 12 m,Construction Materials
3263831000017859027,5.0 -inch pipe 6.55 mm * 6 m,Construction Materials
3263831000017859035,Saj Hadid Black 1220*2440 mm thick 16 mm,Construction Materials
3263831000017859043,Saj Hadid Black 1220*2440 mm 3.8 mm thick,Construction Materials
3263831000017859015,8 -inch mortar pipe * 8.18 mm * 6 m,Construction Materials
3263831000017859023,6 -inch pipe with a thickness of 4 mm in length 12 m,Construction Materials
3263831000017859031,Haddad 3 inches * 3 mm * 6 m,Construction Materials
3263831000017859039,Saj Hadid Black 1220*2440 mm thick 7.8 mm,Construction Materials
3263831000017859013,8 -inch mortar pipe * 8.18 mm * 12 m,Construction Materials
3263831000017859021,6 -inch mortar pipe * 6 mm * 12 m,Plumbing & HVAC
3263831000017859029,4 -inch mortar pipe * 3 mm * 6 m,Construction Materials
3263831000017859037,Saj Hadid Black 1220*2440 mm thickening 9.8 mm,Construction Materials
3263831000017956047,168.3 X 7.11 MM BPE WELDED PIPE BEVELED END SCH-40,Metals & Steel
3263831000017956045,114.3 X 6.02 MM BPE WELDED PIPE BEVELED END SCH-40,Construction Materials
3263831000017940048,60.3 X 3.91 MM GPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000017940050,73.0 X 5.16 MM GPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000017940046,48.3 X 3.68 MM GPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000017940044,42.2 X 3.56 MM GPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000017940052,168.3 X 7.11 MM GPE WELDED PIPE PLAIN END SCH-40,Construction Materials
3263831000018023007,Iron Armile Saudi SABIC 12 mm * 12 m,Construction Materials
3263831000018023009,"Iron Arm, Saudi SABIC, 14 mm * 12 m",Tools & Hardware
3263831000018068013,6 -inch pipe thickness 10.97 mm * 6 m,Metals & Steel
3263831000018068015,Heavy pagan wages,Miscellaneous & Logistics
3263831000018068017,Monopolis different sizes,Miscellaneous & Logistics
3263831000018372013,Fabrication Supply and installation of aluminum,Metals & Steel
3263831000018365052,وطني 12*12*3,Tools & Hardware
3263831000018484237,Saj Hadid 1200*2440 thickness 14 cm,Construction Materials
3263831000018484245,Steel Hadid 1200*2440 thickness 5.8 cm,Construction Materials
3263831000018484253,8 -inch pipe 6.35 mm * 12 m,Construction Materials
3263831000018484261,Steel pipe size 5.0 inches 4 m * 12 m,Construction Materials
3263831000018484269,4 -inch pipe 3 mm in length 12 m,Metals & Steel
3263831000018484277,Black iron sheet 1220*2440 mm thick 1.8 mm,Construction Materials
3263831000018484231,Steel Iron 2000*6000 thickness 25 cm,Metals & Steel
3263831000018484239,Iron sheet 1200*2440 thickness 11.8 cm,Construction Materials
3263831000018484247,Iron sheet 1200*2440 thickness 3.8 cm,Construction Materials
3263831000018484255,8 -inch mortar pipe * 4.78 mm * 12 m,Construction Materials
3263831000018484263,Steel pipe size 5.0 inches 4 m * 6 m,Construction Materials
3263831000018484271,16 -inch 16 -inch steel pipe 16 mm in length 12 meters,Metals & Steel
3263831000018484279,12 -inch 12 -inch steel pipe 12.7 mm length 6 meters,Tools & Hardware
3263831000018484235,Saj Hadid 1200*2440 thickness 16 cm,Construction Materials
3263831000018484243,Iron sheet 1200*2440 thickness 7.8 cm,Construction Materials
3263831000018484251,8 -inch iron pipe 8.8 length 12 m,Metals & Steel
3263831000018484259,6 -inch mortar pipe * 6 mm * 12 m,Construction Materials
3263831000018484267,4 -inch mortar pipe * 3 mm * 6 m,Construction Materials
3263831000018484275,Steel pipe with 6 thickness 10.97 m*6 m,Construction Materials
3263831000018484283,Iron 20 -inch steel thickness 14.27 length 6 m,Metals & Steel
3263831000018484233,Steel Iron 2000*6000 thickness 20 cm,Metals & Steel
3263831000018484241,Iron sheet 1200*2440 thickness 9.8 cm,Metals & Steel
3263831000018484249,Iron sheet 1200*2440 thickness 2.8 cm,Construction Materials
3263831000018484257,6 -inch pipe with a thickness of 4 mm in length 12 m,Construction Materials
3263831000018484265,4 -inch mortar pipe * 4 mm * 6 m,Construction Materials
3263831000018484273,Iron sheet 2000*3000 thickness 25 cm,Construction Materials
3263831000018484281,12 -inch 12 -inch steel pipe 12.7 mm length 6 meters,Construction Materials
3263831000018618068,Pigeon plumbing materials,Plumbing & HVAC
3263831000018618070,Kitchen plumbing materials,Plumbing & HVAC
3263831000018618072,Flood pillow finishing materials,Construction Materials
3263831000018762143,"PIPE 6""×SCH40×6.12mtr ASTM-GRB-A53 SEAMLESS",Metals & Steel
3263831000019051079,Copper Pipes-1/2 sof,Plumbing & HVAC
3263831000019051087,Copper Pipes- 1/4 soft,Metals & Steel
3263831000019051095,Galvanized Sheet Metal Duct (meter),Construction Materials
3263831000019051103,"n linear bar grille (6"" - 1 meter)",Tools & Hardware
3263831000019051081,CopperPipes-3/8 soft,Electrical & Lighting
3263831000019051089,Copper Pipes- 1 1/8 Hard,Metals & Steel
3263831000019051097,supply slot diffuser (3slots - 1 meter),Electrical & Lighting
3263831000019051077,outdoor unit (modules),Electrical & Lighting
3263831000019051085,Copper Pipes- 7/8 Hard,Plumbing & HVAC
3263831000019051093,6 mm duct internal insulation,Construction Materials
3263831000019051101,"linear bar grille (6"" - 1 meter)",Construction Materials
3263831000019051083,Copper Pipes- 5/8 soft,Plumbing & HVAC
3263831000019051091,DUCT THERMAL INSULATION 1'' thickness and 24 kg\\m3 density (m2),Construction Materials
3263831000019051099,return slot diffuser (3slots - 1 meter),Electrical & Lighting
3263831000019047102,WOOD CLAADING,Tools & Hardware
3263831000019047104,DOORS,Tools & Hardware
3263831000019115103,Structural Steel Frame Size_Width 1.73M x Height 7.46M,Metals & Steel
3263831000019095104,Integrated TVR Air-Conditioning - Variable Refrigerant Flow System - Cooling and Heating - R410a - 6,Plumbing & HVAC
3263831000019091148,25-50 Degree Ovation HD Zoom Lens Includes: Gel,Electrical & Lighting
3263831000019091150,10 Degree Ovation Ellipsoidal HD Lens Tube Includes: Gel Fr,Electrical & Lighting
3263831000019091146,"Ovation Rêve E-3 IP Includes: Light Engine Only, IP PowerKON Power Cord - NO LENS TUBE Control: 5-pi",Electrical & Lighting
3263831000019394205,LG CONCEAL OUT 26.4K H/C 230V/1PH Inv,Electrical & Lighting
3263831000019394213,LG CONCEALED OUT 17K H/C 220V/1PH,Electrical & Lighting
3263831000019394207,22K H/C CASSETTE STANDARD INVERTER-ODU,Electrical & Lighting
3263831000019394215,12K C/O FRESH SPLIT INVERTER 4WAYS WIFI,Electrical & Lighting
3263831000019394203,LG CONCEAL OUT 32K H/C 230V/1PH Inverter,Electrical & Lighting
3263831000019394211,32K H/C CASSETTE STANDARD INVERTER-ODU,Electrical & Lighting
3263831000019394219,WIFI-ACCESSORIES 2 INPUT,Electrical & Lighting
3263831000019394201,LG CONCEAL OUT 22K H/C 220V/1PH Inverter,Electrical & Lighting
3263831000019394209,27K H/C CASSETTE STANDARD INVERTER-ODU,Electrical & Lighting
3263831000019394217,ODU-12K C/O FRESH INVERTER 4WAYS WIFI,Electrical & Lighting
3263831000019549027,07.5 mm Deformed Straight Bar - CR -6M,Metals & Steel
3263831000019549035,16.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000019549029,09.5 mm Deformed Straight Bar -CR - 12 M,Metals & Steel
3263831000019549037,20.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000019549033,14.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000019549041,32.0 mm Black Deformed Straight Bar G60-12 M-Sabic,Metals & Steel
3263831000019549031,12.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000019549039,25.0 mm Black Deformed Straight Bar G60 - 12 M-Sabic,Metals & Steel
3263831000019653025,Ja Panel 580W N-Type BIFACI H about,Electrical & Lighting
3263831000019650045,C16 normal,Miscellaneous & Logistics
3263831000019650047,C16 resistance,Safety & Fire Protection
3263831000019650051,مقاوم C32,Construction Materials
3263831000019959007,"WIRE MESH 4X1.5M 8"" 8MM",Metals & Steel
3263831000019916137,GL-062 concrete master Chemical additives for concrete,Construction Materials
3263831000020228021,GL-062 concrete master Chemical additives for concrete,Construction Materials
3263831000020200057,"23-Clear Trio100 STD, SS-JR",Tools & Hardware
3263831000020200059,"23-Clear Trio100 STD, SS-JR",Tools & Hardware
3263831000020238016,"MS Plain sheet 1.2 x 2.4 Mtr x 4.6mm, ASTM A36",Construction Materials
3263831000020238010,Square Tube 150 x 150 x 4.8 mm x 12mtr ASTM A 500 Grade B,Construction Materials
3263831000020238018,"MS Plain sheet 1.2 x 2.4 Mtr x 8mm, ASTM A36",Construction Materials
3263831000020238012,Square Tube 80 x 80 x 2.8mm x 6mtr ASTM A 500 Grade B,Metals & Steel
3263831000020238020,"MS Plain sheet 1.2 x 2.4 Mtr x 10mm, ASTM A 36",Construction Materials
3263831000020238014,"CS ERW Pipe 2.5"" x 2.3 mm x 4.5mtr ASTM A 53 Grade B",Construction Materials
3263831000020238022,"MS Plain sheet 1.2 x 2.4 Mtr x 12mm, ASTM A 36",Construction Materials
3263831000020248029,White Cement - RAK Jumbo Bag,Construction Materials
3263831000020248031,White Cement - RAK Jumbo Bag,Construction Materials
3263831000020238069,BAYFERROX BLACK 330,Electrical & Lighting
3263831000020238071,BAYFERROX RED 110,Metals & Steel
3263831000020238067,BAYFERROX YELLOW 920,Metals & Steel
3263831000020260047,SILICA SAND 0.1 - 1.2 MM 1.5 MT J/B,Construction Materials
3263831000020263043,18 Rajhi Iron Qatar,Metals & Steel
3263831000020263037,12 Rajhi Iron Qatar,Construction Materials
3263831000020263045,20 Rajhi Iron Qatar,Construction Materials
3263831000020263041,16 Rajhi Iron Qatar,Metals & Steel
3263831000020263049,32 Rajhi Iron Qatar,Construction Materials
3263831000020263039,14 Rajhi Iron Qatar,Construction Materials
3263831000020263047,25 Rajhi Iron Qatar,Metals & Steel
3263831000020523073,6 -inch iron pipe of 7.11 12 m,Construction Materials
3263831000020523081,Black iron sheet 1220* 2440 mm thick 16 mm,Construction Materials
3263831000020523089,Steel Hadid 1200*2440 thickness 5.8 cm,Metals & Steel
3263831000020523097,Black iron sheet 2000*6000 mm thick 18 mm,Construction Materials
3263831000020523105,UPN 160 * 65 * 7.5 MM * 12000 mm,Construction Materials
3263831000020523113,An empty iron box 80 *80 mm *1.8 mm *6 m,Metals & Steel
3263831000020523067,Steel Iron 8 inches thickness 9 length 12 m,Metals & Steel
3263831000020523075,Steel 6 -inch steel 4 -in -length 12 m,Metals & Steel
3263831000020523083,Iron sheet 1200*2440 thickness 11.8 cm,Metals & Steel
3263831000020523091,Iron sheet 1200*2440 thickness 2.8 cm,Metals & Steel
3263831000020523099,Black iron sheet 2000*6000 mm thick 15 mm,Construction Materials
3263831000020523107,An empty iron rectangle 30*6 mm*2 mm*6 m,Metals & Steel
3263831000020523115,Black iron sheet is 2440*1220 mm thick 2.7 mm,Construction Materials
3263831000020523071,8 -inch iron pipe 4.78 * 12 m,Construction Materials
3263831000020523079,Steel pipe size 3 inch 3 m * 6 m,Construction Materials
3263831000020523087,Iron sheet 1200*2440 thickness 7.8 cm,Metals & Steel
3263831000020523095,Black iron sheet 1500*3000 mm thick 2.8 mm,Construction Materials
3263831000020523103,4 -inch iron pipe 6 mm * 12 m,Construction Materials
3263831000020523111,An empty iron box 80 *80 mm *3 mm *6 m,Construction Materials
3263831000020523069,Steel Iron 8 inch thickening 8.18 length 12 m,Metals & Steel
3263831000020523077,4 -inch iron pipe 3 m * 6 m,Construction Materials
3263831000020523085,Iron sheet 1200*2440 thickness 9.8 cm,Construction Materials
3263831000020523093,Black iron sheet 1220*2440 mm thick 1.8 mm,Construction Materials
3263831000020523101,Black iron sheet 2000*6000 mm thick 14 mm,Metals & Steel
3263831000020523109,Steel pipe 5.0 inches *5 mm *12 m,Metals & Steel
3263831000020523117,Iron sheet 1200*2440 thickness 3.8 cm,Construction Materials
3263831000020515311,Steel armament 10 ml-spike,Security & Access Control
3263831000020515319,Steel armament 18 mm agreement,Security & Access Control
3263831000020515313,Steel armament of 12 mm agreement,Security & Access Control
3263831000020515321,Steel armament 20 mm agreement,Metals & Steel
3263831000020515317,Steel armament of 16 mm agreement,Security & Access Control
3263831000020515315,Steel armament 14 mm agreement,Security & Access Control
3263831000020515323,22 ml -bodied wire,Metals & Steel
3263831000020682149,Iron Saudi armament Rajhi 16 mm * 12 m,Metals & Steel
3263831000020682151,Rajhi armament iron 14 mm * 12 m,Construction Materials
3263831000020682147,Iron Saudi armament Rajhi 25 mm * 12 m,Security & Access Control
3263831000020682153,Iron Saudi armament Rajhi 12 mm * 12 m,Security & Access Control
3263831000020746093,Saudi armament iron SABIC 14 mm * 12 m,Metals & Steel
3263831000020746095,Saudi armament iron SABIC 16 mm * 12 m,Construction Materials
3263831000020746113,Steel armament 16 mm agreement,Metals & Steel
3263831000020746107,Steel armament 8 mm agreement,Security & Access Control
3263831000020746115,Steel armament 20 mm agreement,Safety & Fire Protection
3263831000020746111,Steel armament 14 mm agreement,Safety & Fire Protection
3263831000020746119,22 ml -bodied wire,Metals & Steel
3263831000020746109,Steel armament of 12 mm agreement,Metals & Steel
3263831000020746117,حدید تسلیح اتفاق 25 M,Security & Access Control
3263831000020759005,"For a balcony, a balcony supply accessories, isolated, isolated concrete panels, for a model of balcony villas",Office & Furniture
3263831000020759003,"For a balcony for the supply of three -dimensional concrete panel technology, the panel d3 for the balcony villas model",Construction Materials
3263831000020759007,"For a hawate villas, the supply of the materials of the three -dimensional concrete panel technology for the balcony villas model",Construction Materials
3263831000020759009,Supplying the accessories of the three -dimensional concrete panel technology Panel D3 for the model of hated villas,Construction Materials
3263831000020937081,07.5 mm Deformed Straight Bar - CR -6M,Construction Materials
3263831000020937089,16.0 mm Black Deformed Straight Bar G60-12 M-Sabic,Metals & Steel
3263831000020937083,09.5 mm Deformed Straight Bar - CR - 12 M,Construction Materials
3263831000020937091,18.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000020937085,12.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Construction Materials
3263831000020937093,20.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000020937087,14.0 mm Black Deformed Straight Bar G60-12 M-SABIC,Metals & Steel
3263831000020937095,25.0 mm Black Deformed Straight Bar G60 - 12 M-Sabic,Construction Materials
3263831000020981007,AIRFIELD 200W 6.6A LAMP GN-041-IS GENESIS CENTER (AIRFIELD 200W 6.6A LAMP GN-041-IS GENESIS CENTERLI,Electrical & Lighting
3263831000021510009,Crusher,Construction Materials
3263831000021541021,RIYADH CABLE 4*300mm² CU/XLPE/PVC 0.6/1kv BLACK (S),Electrical & Lighting
3263831000021541029,RIYADH CABLE 4*185mm² CU/XLPE/PVC 0.6/1kv BLACK (S),Electrical & Lighting
3263831000021541023,RIYADH CABLE EARTH 150mm² 0.6/1kv CU/PVC 450/750v YELLOW/GREEN,Electrical & Lighting
3263831000021541031,RIYADH CABLE EARTH 95mm² 0.6/1kv CU/PVC 450/750v YELLOW/GREEN,Electrical & Lighting
3263831000021541027,RIYADH CABLE EARTH 120mm² 0.6/1kv CU/PVC 450/750v YELLOW/GREEN,Electrical & Lighting
3263831000021541035,RIYADH CABLE EARTH 35mm² 0.6/1kv CU/PVC 450/750v YELLOW/GREEN,Electrical & Lighting
3263831000021541025,RIYADH CABLE 4*240mm² CU/XLPE/PVC 0.6/1kv BLACK (S),Electrical & Lighting
3263831000021541033,RIYADH CABLE 4*50mm² CU/XLPE/PVC 0.6/1kv BLACK,Electrical & Lighting
3263831000021657047,21240598 Guide rails,Construction Materials
3263831000021657055,02401825 Battery Circuit Breaker Box-63A,Electrical & Lighting
3263831000021657063,"8814060139 UPS5000(21~125K,Include batte",Miscellaneous & Logistics
3263831000021657043,"UPS,UPS2000G,15kVA,Three phase input thr",Electrical & Lighting
3263831000021657051,"Rechargeable Battery, VRLA Battery,12V,",Electrical & Lighting
3263831000021657059,"14170147 Naked Crimping Terminal,OT,25mm",Tools & Hardware
3263831000021657045,"UPS Monitoring Module,UPS2000- Selective",Electrical & Lighting
3263831000021657053,"UPS battery rack-12V/86Ah,104Ah-30~40 pi",Electrical & Lighting
3263831000021657061,"14170118 Naked Crimping Terminal,OT,25mm",Electrical & Lighting
3263831000021657049,"Rechargeable Battery, VRLA Battery,12V,",Electrical & Lighting
3263831000021657057,"Power Cable,600V/1000V,Cu(Class 5)/PVC/P",Electrical & Lighting
3263831000021657065,UPS battery rack-12V/51Ah-30~40 batterie,Electrical & Lighting
3263831000021644080,Ride 16 mm skewer 12 meters SABIC,Construction Materials
3263831000021644088,Sterile 8 mm in length 6 meters drawn SABIC,Metals & Steel
3263831000021644082,"Set 18 mm, the royal length is 12 meters SABIC",Metals & Steel
3263831000021644086,Set 14 mm the skewer 12 meters SABIC,Metals & Steel
3263831000021644084,Ride 20 mm skewer 12 meters SABIC,Tools & Hardware
3263831000021800262,I JIS 400*200*12M,Construction Materials
3263831000021800264,I JIS 346*174*12M,Construction Materials
3263831000021826163,Aquaterra Ball Valve 25 mm,Plumbing & HVAC
3263831000021826171,AQUATERRA PPR REDUCER 40/20mm,Plumbing & HVAC
3263831000021826179,AQUATERRA PPR ELBOW 90˚ 25mm,Tools & Hardware
3263831000021826187,AQUATERRA PPR EQUAL TEE 25mm,Construction Materials
3263831000021826195,AQT FIBER PPR PN20 20mm,Tools & Hardware
3263831000021826203,AQT FIBER PPR PN20 50mm,Construction Materials
3263831000021826165,Aquaterra Ball Valve 32 mm,Plumbing & HVAC
3263831000021826173,AQUATERRA PPR REDUCER 32/20mm,Construction Materials
3263831000021826181,AQUATERRA PPR ELBOW 90˚ 32mm,Plumbing & HVAC
3263831000021826189,3/4 PPR End plug,Electrical & Lighting
3263831000021826197,AQT FIBER PPR PN25 25mm,Construction Materials
3263831000021826167,AQUATERRA PPR REDUCER 40/32mm,Plumbing & HVAC
3263831000021826175,AQUATERRA PPR REDUCER 25/20mm,Safety & Fire Protection
3263831000021826183,AQUATERRA PPR ELBOW 90˚ 40mm,Tools & Hardware
3263831000021826191,AQUATERRA PPR REDUCER 32/25mm,Construction Materials
3263831000021826199,AQT FIBER PPR PN20 32mm,Construction Materials
3263831000021826169,AQUATERRA PPR REDUCER 40/25mm,Construction Materials
3263831000021826177,AQUATERRA PPR ELBOW 90˚ 20mm,Construction Materials
3263831000021826185,"AQUATERRA PPRCT FEMALE ELBOW 90˚ (DZR)20xRP1/2""F",Tools & Hardware
3263831000021826193,"PPR END PLUG 1/2""",Metals & Steel
3263831000021826201,AQT FIBER PPR PN20 40mm,Construction Materials
3263831000021798338,Steel armament 12 mm agreement 12 meters,Security & Access Control
3263831000021798346,Steel armament 25 mm agreement 12 meters,Security & Access Control
3263831000021798340,Steel armament 14 mm agreement 12 meters,Metals & Steel
3263831000021798342,Steel armament 16 mm agreement 12 meters,Metals & Steel
3263831000021798344,Steel armament 20 mm agreement 12 meters,Metals & Steel
3263831000021926009,2.44*1.22*2.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Metals & Steel
3263831000021926017,2.44*1.22*9.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Metals & Steel
3263831000021926025,2.00*1.00*5.8 Saj SADSBIC,Construction Materials
3263831000021926011,2.44*1.22*3.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Metals & Steel
3263831000021926019,2.00*1.00*9.8 Saj SADSBIC,Miscellaneous & Logistics
3263831000021926027,3*1.5*9.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Construction Materials
3263831000021926013,2.44*1.22*5.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Construction Materials
3263831000021926021,ﺻ ﺎ ج ا ﺳ ﻮ د سابك م 2.44 *م 1.22*ﱈ11.8,Construction Materials
3263831000021926029,3*1.5*4.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Construction Materials
3263831000021926015,2.44*1.22*7.8 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Metals & Steel
3263831000021926023,2.00*1.00*3.80 ﺻ ﺎ ج ا ﺳ ﻮ د سابك,Miscellaneous & Logistics
3263831000022086068,Crump Rubber,Miscellaneous & Logistics
3263831000022203155,Carvan (Small house),Office & Furniture
3263831000022204130,Steel armament 20 mm agreement,Security & Access Control
3263831000022204126,Steel armament 14 mm agreement,Security & Access Control
3263831000022204124,Steel armament of 12 mm agreement,Metals & Steel
3263831000022204132,Steel armament of 25 mm agreement,Security & Access Control
3263831000022204128,Steel armament 16 mm agreement,Security & Access Control
3263831000022471086,"Ship 10 cm, 1.5 m hinches, black m",Office & Furniture
3263831000022471094,1.5 Black Black Black 24 mm,Tools & Hardware
3263831000022471102,Black black wire,Electrical & Lighting
3263831000022471110,Adiber rail with the fixed black 24 m 1.5 m,Construction Materials
3263831000022471118,BTC Small Saray,Safety & Fire Protection
3263831000022471126,Roll a wire size 61 cm Bahraini Bruins,Tools & Hardware
3263831000022471134,T -Black 3602 T Rub,Miscellaneous & Logistics
3263831000022471142,Fisher 6 mm is original,Tools & Hardware
3263831000022471150,pvc conduit 25mm,Electrical & Lighting
3263831000022471158,Bozex7*14*47mmdeep,Tools & Hardware
3263831000022471166,pvc glue 1/4KG,Construction Materials
3263831000022471174,Earth Rod Clamp,Tools & Hardware
3263831000022471182,Wire 2.5mm yellow / green,Electrical & Lighting
3263831000022471190,wire 4mm black,Electrical & Lighting
3263831000022471198,pvc vee 110 x 75mm class - 4 R/J,Construction Materials
3263831000022471206,pvc elbow 160mm 45degree,Plumbing & HVAC
3263831000022471214,pvc pipe 160mm class - 4,Metals & Steel
3263831000022471222,pvc floor drain 110x75x50x50x50,Metals & Steel
3263831000022471230,ppr elbow 50mm 90degree,Tools & Hardware
3263831000022471238,lubricant nepro 1kg,Plumbing & HVAC
3263831000022471246,coupling 63mm,Tools & Hardware
3263831000022471254,"duct aluminium pipe 6"" - 7 mtr roll",Plumbing & HVAC
3263831000022471262,"FLEXTBLE HOSE P|PE 1/2"" 80 CM",Plumbing & HVAC
3263831000022471096,Channel Saraya 24 mm black 1.5 mm,Electrical & Lighting
3263831000022471104,Black Double Black Double,Metals & Steel
3263831000022471112,Chinese sheet nail 14 * 4,Construction Materials
3263831000022471120,"5.5 mm brush, Alpha Bruns PB7",Metals & Steel
3263831000022471128,The rubble 3 multiple,Construction Materials
3263831000022471136,Brakes) 1 cm (silver box BTC1/2*3/16,Safety & Fire Protection
3263831000022471144,Next to the 14.5 cm fabric,Office & Furniture
3263831000022471152,pvc coupling 25mm,Construction Materials
3263831000022471160,junction boxes 20 * 20 * 10cm,Electrical & Lighting
3263831000022471168,Bare Copper 35mm,Electrical & Lighting
3263831000022471176,Earth Pit,Construction Materials
3263831000022471184,wire 4mm red,Electrical & Lighting
3263831000022471192,wire 6mm,Electrical & Lighting
3263831000022471200,pvc coupling 160mm rubber joint,Plumbing & HVAC
3263831000022471208,pvc elbow 110mm 45degree,Plumbing & HVAC
